Solution;Hotel;HotelRating;HotelPrice;TotalAttractions;TotalQuality;TotalTime;TotalCost;Day1Attractions;Day1Neighborhoods;Day1Time;Day1Cost;Day2Attractions;Day2Neighborhoods;Day2Time;Day2Cost;Day1Sequence;Day1TransportModes;Day2Sequence;Day2TransportModes
11;Auberge L'Apero;4.0;25.25;10;52.2;994.0;25.25;5;4;511.3;0.00;5;4;482.7;0.00;Palais des Congres|Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;Place d'Armes|City Hall|Aldred Building - Montreal|Crystal Dreams St Denis - Montreal|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking
12;Alternative Hostel of Old Montreal;4.5;35.75;10;53.8;959.0;129.50;5;4;518.9;40.00;5;3;440.1;53.75;Aldred Building - Montreal|Musée Marguerite-Bourgeoys|Palais des Congres|Musée du Montréal juif - Museum of Jewish Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Allez Up - Montreal|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Notre-Dame Basilica;Walking|Walking|Walking|Walking|Walking|Walking
13;Alternative Hostel of Old Montreal;4.5;35.75;9;49.5;878.8;35.75;4;3;383.5;0.00;5;3;495.3;0.00;Place d'Armes|Kondiaronk Belvedere|L'original Art Gallery|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking;City Hall|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal|Bibliotheque et Archives Nationales du Quebec;Walking|Walking|Walking|Walking|Walking|Walking
14;Auberge L'Apero;4.0;25.25;9;48.0;959.3;25.25;5;4;423.8;0.00;4;3;535.5;0.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking|Walking;Palais des Congres|City Hall|L'original Art Gallery|Belvedere Camillien-Houde - Montreal;Walking|Walking|Walking|Walking|Walking
15;Auberge L'Apero;4.0;25.25;9;46.6;952.0;25.25;4;4;503.0;0.00;5;3;449.0;0.00;Kondiaronk Belvedere|Maisonneuve Monument - Montreal|Arsenal Art Contemporain Montréal - Montreal|St. Patrick's Basilica;Walking|Walking|Walking|Walking|Walking;Palais des Congres|Cathédrale Christ Church Cathedral|City Hall|Place d'Armes|Leonard Cohen Mural;Walking|Walking|Walking|Walking|Walking|Walking
16;Alternative Hostel of Old Montreal;4.5;35.75;8;44.0;818.0;35.75;4;4;483.6;0.00;4;2;334.5;0.00;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|St. Patrick's Basilica|Arsenal Art Contemporain Montréal - Montreal;Walking|Walking|Walking|Walking|Walking;City Hall|Place d'Armes|Leonard Cohen Mural|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
17;Alternative Hostel of Old Montreal;4.5;35.75;8;45.2;749.6;51.75;3;2;266.6;16.00;5;4;483.0;0.00;Place d'Armes|Notre-Dame Basilica|Leonard Cohen Mural;Walking|Walking|Walking|Walking;City Hall|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal|St. Patrick's Basilica|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking|Walking
18;Auberge L'Apero;4.0;25.25;8;43.1;837.9;25.25;4;4;342.3;0.00;4;3;495.5;0.00;Place d'Armes|Kondiaronk Belvedere|Crystal Dreams St Denis - Montreal|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking;Palais des Congres|Arsenal Art Contemporain Montréal - Montreal|City Hall|L'original Art Gallery;Walking|Walking|Walking|Walking|Walking
19;Auberge L'Apero;4.0;25.25;8;44.0;910.4;25.25;4;3;325.3;0.00;4;4;585.2;0.00;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural|Cathédrale Christ Church Cathedral;Walking|Walking|Walking|Walking|Walking;Palais des Congres|L'original Art Gallery|Belvedere Camillien-Houde - Montreal|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking
20;Alternative Hostel of Old Montreal;4.5;35.75;7;40.7;706.9;35.75;3;3;334.4;0.00;4;3;372.5;0.00;Kondiaronk Belvedere|Aldred Building - Montreal|L'original Art Gallery;Walking|Walking|Walking|Walking;City Hall|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Bus|Walking
21;Auberge L'Apero;4.0;25.25;7;39.2;784.3;25.25;6;5;697.4;0.00;1;1;86.8;0.00;Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Maisonneuve Monument - Montreal|Place d'Armes|Kondiaronk Belvedere|Belvedere Camillien-Houde - Montreal;Walking|Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
22;Alternative Hostel of Old Montreal;4.5;35.75;7;41.4;707.2;51.75;3;2;336.4;0.00;4;3;370.8;16.00;La Guilde - Montreal|Place d'Armes|L'original Art Gallery;Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|Notre-Dame Basilica|Leonard Cohen Mural|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking|Walking
23;Alternative Hostel of Old Montreal;4.5;35.75;7;39.2;671.9;35.75;5;4;497.1;0.00;2;2;174.7;0.00;Palais des Congres|L'original Art Gallery|Maisonneuve Monument - Montreal|Place d'Armes|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking|Walking;Cathédrale Christ Church Cathedral|City Hall;Walking|Walking|Walking
24;Auberge L'Apero;4.0;25.25;7;38.5;619.7;65.37;3;2;274.3;35.65;4;3;345.4;4.47;Maisonneuve Monument - Montreal|Musée Marguerite-Bourgeoys|Notre-Dame Basilica;Walking|Walking|Car|Walking;City Hall|Cathédrale Christ Church Cathedral|Leonard Cohen Mural|Kondiaronk Belvedere;Walking|Walking|Car|Walking|Walking
25;Alternative Hostel of Old Montreal;4.5;35.75;6;36.1;600.0;35.75;3;3;288.4;0.00;3;2;311.7;0.00;Aldred Building - Montreal|Cathédrale Christ Church Cathedral|L'original Art Gallery;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|Leonard Cohen Mural;Walking|Bus|Bus|Walking
26;Alternative Hostel of Old Montreal;4.5;35.75;6;35.0;480.6;71.78;3;1;230.8;30.00;3;3;249.9;6.03;Place d'Armes|Notre-Dame Basilica|Musée Marguerite-Bourgeoys;Walking|Walking|Walking|Walking;City Hall|Maisonneuve Monument - Montreal|Leonard Cohen Mural;Walking|Walking|Walking|Car
27;Alternative Hostel of Old Montreal;4.5;35.75;6;36.2;538.3;57.77;3;1;254.0;14.00;3;3;284.3;8.02;Place d'Armes|Musée Marguerite-Bourgeoys|L'original Art Gallery;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Bibliotheque et Archives Nationales du Quebec|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Car
28;Auberge L'Apero;4.0;25.25;6;35.1;592.1;25.25;3;2;349.5;0.00;3;2;242.6;0.00;Bibliotheque et Archives Nationales du Quebec|L'original Art Gallery|Place d'Armes;Walking|Walking|Walking|Walking;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking
29;Auberge L'Apero;4.0;25.25;5;30.0;469.6;25.25;0;0;0.0;0.00;5;2;469.6;0.00;;;Cathédrale Christ Church Cathedral|City Hall|L'original Art Gallery|Bibliotheque et Archives Nationales du Quebec|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
30;Alternative Hostel of Old Montreal;4.5;35.75;5;31.2;430.8;51.75;2;1;155.8;16.00;3;3;275.1;0.00;Place d'Armes|Notre-Dame Basilica;Walking|Walking|Walking;Maisonneuve Monument - Montreal|Cathédrale Christ Church Cathedral|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking
31;Auberge L'Apero;4.0;25.25;5;29.5;435.7;25.25;0;0;0.0;0.00;5;2;435.7;0.00;;;Cathédrale Christ Church Cathedral|City Hall|L'original Art Gallery|Pont Jacques-Cartier - Montreal|Place d'Armes;Walking|Walking|Walking|Walking|Walking|Walking
32;Auberge L'Apero;4.0;25.25;5;30.2;489.8;51.25;3;2;254.0;0.00;2;2;235.7;26.00;Kondiaronk Belvedere|Cathédrale Christ Church Cathedral|Leonard Cohen Mural;Walking|Walking|Walking|Walking;Maisonneuve Monument - Montreal|Musée du Montréal juif - Museum of Jewish Montreal;Walking|Walking|Walking
33;Alternative Hostel of Old Montreal;4.5;35.75;4;27.2;384.6;49.75;4;2;384.6;14.00;0;0;0.0;0.00;Aldred Building - Montreal|L'original Art Gallery|Notre-Dame-de-Bon-Secours Chapel|Maisonneuve Monument - Montreal;Walking|Walking|Walking|Walking|Walking;;
34;LHotel;4.5;346.00;4;26.7;326.0;376.00;0;0;0.0;0.00;4;2;326.0;30.00;;;Maisonneuve Monument - Montreal|Notre-Dame Basilica|Musée Marguerite-Bourgeoys|Aldred Building - Montreal;Walking|Walking|Walking|Walking|Walking
35;Auberge L'Apero;4.0;25.25;4;25.4;330.0;25.25;0;0;0.0;0.00;4;2;330.0;0.00;;;Cathédrale Christ Church Cathedral|City Hall|L'original Art Gallery|Place d'Armes;Walking|Walking|Walking|Walking|Walking
36;Auberge L'Apero;4.0;25.25;4;26.3;399.0;25.25;0;0;0.0;0.00;4;4;399.0;0.00;;;Cathédrale Christ Church Cathedral|St. Patrick's Basilica|L'original Art Gallery|Kondiaronk Belvedere;Walking|Walking|Walking|Walking|Walking
37;Auberge L'Apero;4.0;25.25;3;21.3;242.2;25.25;0;0;0.0;0.00;3;3;242.2;0.00;;;Place d'Armes|Kondiaronk Belvedere|Leonard Cohen Mural;Walking|Walking|Walking|Walking
38;Hôtel Place d'Armes Old Montreal;4.6;401.25;3;22.2;285.0;415.25;1;1;90.0;0.00;2;2;195.0;14.00;Kondiaronk Belvedere;Walking|Walking;Cathédrale Christ Church Cathedral|Musée Marguerite-Bourgeoys;Walking|Walking|Walking
39;L'Appartement Hotel;4.1;220.25;3;22.0;260.6;236.25;3;2;260.6;16.00;0;0;0.0;0.00;Place d'Armes|Notre-Dame Basilica|Crystal Dreams St Denis - Montreal;Walking|Walking|Walking|Walking;;
40;L'Appartement Hotel;4.1;220.25;3;21.5;255.5;220.25;3;3;255.5;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|Place d'Armes|Leonard Cohen Mural;Walking|Walking|Walking|Walking;;
41;Auberge L'Apero;4.0;25.25;2;16.4;159.4;34.65;1;1;90.0;0.00;1;1;69.4;9.40;Place d'Armes;Walking|Walking;Cathédrale Christ Church Cathedral;Car|Car
42;Alternative Hostel of Old Montreal;4.5;35.75;2;18.3;211.0;35.75;2;2;211.0;0.00;0;0;0.0;0.00;Kondiaronk Belvedere|La Guilde - Montreal;Walking|Walking|Walking;;
43;Hotel Omni Mont-Royal;4.4;264.75;2;17.5;159.0;303.78;1;1;90.3;30.27;1;1;68.8;8.77;Kondiaronk Belvedere;Car|Car;Cathédrale Christ Church Cathedral;Car|Car
44;Samesun Montreal Central;4.4;60.00;2;17.2;155.8;65.83;0;0;0.0;0.00;2;2;155.8;5.83;;;Place d'Armes|Cathédrale Christ Church Cathedral;Walking|Walking|Car
45;Auberge L'Apero;4.0;25.25;2;16.4;176.8;25.25;1;1;90.0;0.00;1;1;86.8;0.00;Place d'Armes;Walking|Walking;Cathédrale Christ Church Cathedral;Walking|Walking
46;Alternative Hostel of Old Montreal;4.5;35.75;1;13.2;72.3;35.75;1;1;72.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
47;Auberge L'Apero;4.0;25.25;1;12.5;103.9;25.25;1;1;103.9;0.00;0;0;0.0;0.00;Kondiaronk Belvedere;Walking|Walking;;
48;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
49;Le Westin Montreal;4.2;295.00;1;12.6;64.3;295.00;1;1;64.3;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
50;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.6;90.0;193.75;0;0;0.0;0.00;1;1;90.0;0.00;;;Place d'Armes;Walking|Walking
51;Auberge L'Apero;4.0;25.25;1;12.2;86.8;25.25;0;0;0.0;0.00;1;1;86.8;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
52;Renaissance Montreal Downtown Hotel;4.4;700.75;1;13.0;64.4;700.75;0;0;0.0;0.00;1;1;64.4;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
53;Deluxe Suites Downtown Montreal;5.0;243.25;1;14.5;132.4;243.25;0;0;0.0;0.00;1;1;132.4;0.00;;;Kondiaronk Belvedere;Walking|Walking
54;Hotel Gite du Survenant Montreal;4.7;193.75;1;13.9;126.2;218.30;0;0;0.0;0.00;1;1;126.2;24.55;;;Kondiaronk Belvedere;Car|Subway
55;Hôtel Saint-Sulpice;4.6;510.50;1;13.4;67.7;510.50;1;1;67.7;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
56;Hotel Nelligan;4.7;486.75;1;13.6;68.7;486.75;0;0;0.0;0.00;1;1;68.7;0.00;;;Maisonneuve Monument - Montreal;Walking|Walking
57;LHotel;4.5;346.00;1;13.2;64.6;346.00;1;1;64.6;0.00;0;0;0.0;0.00;Maisonneuve Monument - Montreal;Walking|Walking;;
58;Hôtel Le Germain Montréal;4.6;326.25;1;13.4;72.2;326.25;0;0;0.0;0.00;1;1;72.2;0.00;;;Cathédrale Christ Church Cathedral;Walking|Walking
59;Hygie Boutique Hotel;1.8;70.75;1;7.8;68.5;79.22;0;0;0.0;0.00;1;1;68.5;8.47;;;Maisonneuve Monument - Montreal;Car|Car
60;Auberge L'Apero;4.0;25.25;1;12.2;78.0;29.80;0;0;0.0;0.00;1;1;78.0;4.55;;;Cathédrale Christ Church Cathedral;Car|Walking
